Date,Open,High,Low,Close,Adj Close,Volume
2022-10-28,474.000000,491.140015,472.299988,484.869995,472.489471,2045300
2022-10-31,480.450012,488.230011,479.429993,486.679993,474.253296,1288200
2022-11-01,486.029999,491.160004,483.869995,485.630005,473.230103,1229700
2022-11-02,484.540009,488.880005,481.500000,482.059998,469.751251,1291800
2022-11-03,479.769989,489.970001,478.549988,484.820007,472.440765,1291100
2022-11-04,485.160004,486.500000,472.570007,481.670013,469.371216,1481100
2022-11-07,482.480011,489.959991,480.959991,488.630005,476.153503,944800
2022-11-08,488.880005,494.660004,486.839996,494.119995,481.503296,1221000
2022-11-09,489.750000,492.440002,484.239990,485.179993,472.791626,1383200
2022-11-10,488.260010,491.220001,479.700012,490.769989,478.238831,1601000
2022-11-11,480.739990,483.829987,462.609985,463.859985,452.015930,3061800
2022-11-14,467.350006,471.980011,459.369995,462.040009,450.242432,2286700
2022-11-15,465.839996,474.989990,458.049988,467.250000,455.319397,3272800
2022-11-16,465.239990,469.260010,461.589996,466.239990,454.335175,1022600
2022-11-17,465.000000,474.779999,464.260010,472.769989,460.698425,1401900
2022-11-18,473.630005,480.869995,472.769989,476.820007,464.645050,2160300
2022-11-21,478.489990,483.959991,478.230011,480.940002,468.659851,1730500
2022-11-22,482.970001,484.260010,479.279999,479.500000,467.256592,838400
2022-11-23,479.779999,482.989990,478.720001,481.070007,468.786530,1020200
2022-11-25,484.299988,484.500000,481.420013,483.459991,471.115509,321500
2022-11-28,480.109985,485.239990,480.000000,483.209991,470.871887,939000
2022-11-29,483.100006,485.100006,481.739990,484.100006,471.739136,802600
2022-11-30,480.000000,485.950012,477.730011,485.190002,475.749603,1470000
2022-12-01,486.519989,488.000000,480.670013,483.690002,474.278778,913600
2022-12-02,481.809998,498.950012,481.809998,496.230011,486.574829,1744400
2022-12-05,490.869995,494.980011,488.320007,490.670013,481.122986,1357200
2022-12-06,491.320007,491.320007,482.200012,484.000000,474.582733,1076500
2022-12-07,484.299988,489.239990,480.480011,481.200012,471.837250,999800
2022-12-08,485.260010,488.809998,481.549988,485.380005,475.935883,762200
2022-12-09,485.640015,490.359985,483.209991,483.579987,474.170898,856400
2022-12-12,484.950012,487.170013,482.500000,486.320007,476.857605,1129200
2022-12-13,490.000000,490.369995,478.670013,480.220001,470.876282,1730900
2022-12-14,481.190002,488.269989,480.140015,485.190002,475.749603,1071800
2022-12-15,481.000000,485.100006,475.119995,478.790009,469.474121,1067300
2022-12-16,475.630005,482.609985,473.670013,481.790009,472.415771,2590600
2022-12-19,481.779999,487.980011,479.929993,481.790009,472.415771,929700
2022-12-20,482.880005,491.450012,481.820007,486.149994,476.690918,1014300
2022-12-21,487.880005,490.570007,485.690002,487.649994,478.161713,988300
2022-12-22,486.500000,486.820007,473.950012,479.299988,469.974182,1520700
2022-12-23,479.500000,484.179993,478.359985,483.290009,473.886566,661600
2022-12-27,485.000000,489.239990,483.500000,485.500000,476.053558,788800
2022-12-28,486.149994,489.000000,482.899994,483.220001,473.817932,810300
2022-12-29,484.000000,489.570007,483.299988,487.049988,477.573364,764000
2022-12-30,488.000000,489.809998,481.239990,486.489990,477.024261,910000
2023-01-03,483.390015,484.250000,474.010010,477.529999,468.238617,1657200
2023-01-04,473.250000,479.700012,469.299988,476.500000,467.228699,1391300
2023-01-05,475.690002,478.140015,469.899994,477.070007,467.787598,1210100
2023-01-06,480.000000,488.000000,465.769989,473.239990,464.032104,1969200
2023-01-09,467.790009,470.790009,455.299988,458.989990,450.059357,2377000
2023-01-10,462.179993,465.470001,456.899994,462.290009,453.295166,1003400
2023-01-11,463.369995,465.549988,461.040009,463.000000,453.991333,1056400
2023-01-12,462.989990,465.880005,459.190002,461.739990,452.755859,936600
2023-01-13,446.500000,453.709991,444.739990,449.829987,441.077576,2208600
2023-01-17,450.299988,453.500000,446.670013,447.160004,438.459534,1753100
2023-01-18,447.160004,448.230011,440.649994,441.269989,432.684143,1645100
2023-01-19,442.760010,445.920013,439.029999,439.309998,430.762299,1469900
2023-01-20,441.339996,443.350006,437.619995,443.279999,434.655029,1410000
2023-01-23,443.109985,446.829987,440.859985,441.279999,432.693970,1739600
2023-01-24,442.170013,450.959991,437.690002,449.230011,440.489288,2865000
2023-01-25,448.000000,455.809998,444.839996,454.160004,445.323364,2352500
2023-01-26,455.350006,463.760010,452.829987,459.809998,450.863403,2168900
2023-01-27,460.859985,466.679993,457.450012,459.600006,450.657501,1587700
2023-01-30,462.000000,466.700012,459.899994,460.589996,451.628235,1642000
2023-01-31,462.279999,463.480011,459.010010,463.260010,454.246307,2062000
2023-02-01,462.510010,465.279999,459.799988,462.250000,453.255920,1242500
2023-02-02,458.369995,460.429993,453.920013,457.190002,448.294434,2104700
2023-02-03,459.269989,462.600006,454.940002,459.079987,450.147614,1302900
2023-02-06,463.579987,469.769989,462.750000,469.100006,459.972687,1393500
2023-02-07,472.549988,472.989990,463.149994,468.329987,459.217621,1334800
2023-02-08,464.970001,471.380005,463.320007,469.649994,460.511932,865000
2023-02-09,472.429993,474.339996,468.200012,470.089996,460.943390,799000
2023-02-10,472.380005,481.859985,472.380005,480.829987,471.474426,1436300
2023-02-13,485.190002,489.500000,480.100006,481.970001,472.592255,1203100
2023-02-14,482.450012,485.000000,479.660004,481.579987,472.209808,875600
2023-02-15,480.829987,484.250000,477.399994,480.510010,471.160645,927100
2023-02-16,477.000000,477.579987,466.100006,471.250000,462.080841,1939500
2023-02-17,471.790009,475.660004,470.839996,475.630005,466.375610,1184200
2023-02-21,480.510010,482.399994,475.200012,479.190002,469.866333,1379400
2023-02-22,478.809998,481.670013,477.470001,479.529999,470.199707,900300
2023-02-23,480.000000,483.089996,475.529999,479.079987,469.758453,917400
2023-02-24,479.459991,481.799988,477.299988,480.399994,471.052795,1009300
2023-02-27,480.529999,484.100006,477.190002,479.489990,470.160492,1149000
2023-02-28,477.040009,478.529999,471.820007,474.260010,467.960114,1155500
2023-03-01,473.269989,477.220001,471.290009,474.329987,468.029175,957700
2023-03-02,472.980011,479.170013,472.970001,478.309998,471.956299,835700
2023-03-03,478.899994,479.540009,476.380005,477.890015,471.541931,1060500
2023-03-06,476.820007,481.799988,476.820007,480.170013,473.791626,905700
2023-03-07,481.500000,485.089996,478.000000,478.660004,472.301666,1137900
2023-03-08,481.040009,487.640015,476.709991,479.500000,473.130524,1252900
2023-03-09,483.000000,483.260010,474.609985,475.850006,469.528992,1035000
2023-03-10,475.709991,482.299988,474.420013,475.500000,469.183655,1335000
2023-03-13,471.869995,478.899994,470.799988,477.329987,470.989319,1701000
2023-03-14,480.290009,481.269989,474.869995,478.869995,472.508881,1761400
2023-03-15,475.000000,475.130005,464.570007,473.309998,467.022736,2273300
2023-03-16,470.940002,478.049988,467.739990,473.239990,466.953644,1633000
2023-03-17,474.119995,474.920013,463.290009,465.869995,459.681580,6525100
2023-03-20,468.220001,477.769989,465.209991,475.700012,469.381012,1515400
2023-03-21,478.869995,479.250000,471.299988,474.760010,468.453491,1069000
2023-03-22,475.440002,476.769989,468.320007,468.899994,462.671295,1261700
2023-03-23,468.630005,470.950012,466.500000,467.899994,461.684570,1168500
2023-03-24,467.899994,475.670013,467.149994,474.540009,468.236420,1126000
2023-03-27,477.109985,477.559998,472.410004,473.390015,467.101715,1273000
2023-03-28,474.000000,475.609985,471.160004,471.440002,465.177582,1076100
2023-03-29,471.260010,474.299988,470.679993,474.190002,467.891052,1146400
2023-03-30,474.540009,475.799988,471.730011,473.179993,466.894440,950300
2023-03-31,474.190002,475.350006,471.029999,472.730011,466.450439,1409600
2023-04-03,473.000000,487.899994,472.750000,486.619995,480.155945,1656700
2023-04-04,485.589996,490.630005,484.750000,488.540009,482.050446,1081100
2023-04-05,488.000000,493.829987,487.029999,489.989990,483.481171,1305900
2023-04-06,491.470001,496.980011,489.010010,490.170013,483.658783,1093300
2023-04-10,491.769989,498.420013,491.769989,496.750000,490.151367,1024400
2023-04-11,496.380005,496.750000,487.010010,487.839996,481.359741,1224200
2023-04-12,482.799988,491.250000,481.690002,488.100006,481.616272,1105600
2023-04-13,486.820007,493.510010,485.980011,492.140015,485.602600,909500
2023-04-14,489.940002,491.500000,485.109985,487.989990,481.507721,843200
2023-04-17,486.570007,492.260010,486.570007,489.640015,483.135834,1287800
2023-04-18,499.000000,508.100006,498.000000,501.410004,494.749481,2561800
2023-04-19,502.000000,503.329987,493.880005,495.160004,488.582489,962200
2023-04-20,495.829987,495.829987,489.059998,490.600006,484.083069,839900
2023-04-21,491.239990,491.279999,480.609985,482.549988,476.139984,1382500
2023-04-24,482.390015,483.529999,478.720001,480.920013,474.531647,955200
2023-04-25,480.700012,480.920013,475.559998,475.579987,469.262573,839100
2023-04-26,473.950012,473.950012,459.600006,461.619995,455.488007,1571900
2023-04-27,461.850006,466.329987,461.149994,465.000000,458.823120,1491400
2023-04-28,464.820007,466.160004,462.399994,464.450012,458.280426,1040000
2023-05-01,465.040009,471.079987,464.549988,469.429993,463.194275,1524500
2023-05-02,468.380005,468.529999,457.250000,458.890015,452.794281,1105500
2023-05-03,458.200012,459.470001,452.690002,453.070007,447.051605,1116700
2023-05-04,453.660004,454.040009,446.209991,451.929993,445.926758,962700
2023-05-05,452.690002,457.100006,452.079987,455.540009,449.488800,930000
