Date,Open,High,Low,Close,Adj Close,Volume
2022-10-28,60.660000,61.810001,60.419998,61.700001,60.319622,6263700
2022-10-31,61.230000,61.990002,60.639999,61.480000,60.104542,6840600
2022-11-01,61.560001,62.279999,61.540001,61.869999,60.485817,8507500
2022-11-02,64.949997,64.959999,62.000000,62.580002,61.179932,11491100
2022-11-03,62.090000,62.650002,61.840000,62.000000,60.612907,8159800
2022-11-04,62.310001,63.279999,62.119999,63.220001,61.805614,7507300
2022-11-07,63.400002,64.510002,63.369999,64.389999,62.949436,6480100
2022-11-08,64.199997,64.699997,62.970001,63.919998,62.489952,6772100
2022-11-09,63.849998,64.309998,63.299999,63.389999,61.971813,5584400
2022-11-10,64.760002,65.169998,63.470001,64.980003,63.526241,8601500
2022-11-11,65.050003,65.190002,63.959999,64.800003,63.350262,6384600
2022-11-14,65.000000,65.330002,64.059998,64.099998,62.665928,5870400
2022-11-15,64.790001,64.989998,64.169998,64.650002,63.203629,5930900
2022-11-16,64.989998,65.550003,64.680000,65.000000,63.545788,4711100
2022-11-17,64.309998,64.629997,64.010002,64.449997,63.008091,5152200
2022-11-18,64.660004,65.089996,64.309998,64.989998,63.536011,4973200
2022-11-21,65.300003,65.959999,65.050003,65.849998,64.376770,5824700
2022-11-22,66.250000,66.389999,65.809998,66.309998,64.826469,4077900
2022-11-23,66.309998,66.699997,66.139999,66.669998,65.178429,3235800
2022-11-25,66.669998,66.820000,66.489998,66.690002,65.197983,2212200
2022-11-28,66.680000,66.989998,66.070000,66.150002,64.670059,3755200
2022-11-29,65.809998,66.129997,65.589996,66.050003,64.572304,3673500
2022-11-30,65.790001,67.750000,65.589996,67.610001,66.097397,8415200
2022-12-01,67.760002,68.529999,67.690002,68.089996,66.566658,5846500
2022-12-02,67.410004,68.360001,67.209999,68.309998,66.781731,3798400
2022-12-05,67.550003,67.650002,67.050003,67.430000,65.921425,4190000
2022-12-06,67.680000,67.970001,66.910004,67.290001,65.784569,4819600
2022-12-07,67.620003,68.809998,67.480003,68.029999,66.508003,7222700
2022-12-08,67.339996,68.080002,67.199997,67.589996,66.077843,5929800
2022-12-09,67.559998,67.620003,66.940002,67.059998,65.559700,4819200
2022-12-12,67.339996,67.430000,66.900002,67.379997,65.872543,6225000
2022-12-13,68.250000,68.500000,67.070000,67.599998,66.087616,6992100
2022-12-14,67.739998,68.059998,66.790001,67.260002,65.755226,7986500
2022-12-15,66.940002,67.220001,65.820000,66.389999,64.904694,7717300
2022-12-16,65.919998,66.389999,65.279999,66.160004,64.679840,17584900
2022-12-19,66.059998,66.290001,65.470001,65.699997,64.230125,7117200
2022-12-20,65.779999,66.209999,65.379997,65.849998,64.376770,5718300
2022-12-21,66.250000,67.290001,66.099998,66.889999,65.393517,5608500
2022-12-22,66.690002,66.830002,65.970001,66.730003,65.237083,4856700
2022-12-23,66.790001,67.239998,66.540001,67.099998,65.598808,3365200
2022-12-27,67.389999,67.599998,67.139999,67.489998,65.980080,3139400
2022-12-28,67.820000,67.830002,66.800003,66.830002,65.334854,3499200
2022-12-29,66.540001,67.129997,66.500000,66.970001,65.851082,3277700
2022-12-30,66.889999,66.989998,66.110001,66.650002,65.536423,4335300
2023-01-03,66.500000,66.699997,65.370003,66.250000,65.143112,6545300
2023-01-04,66.360001,67.389999,66.260002,66.730003,65.615089,6086900
2023-01-05,66.989998,67.129997,66.029999,66.190002,65.084122,5353400
2023-01-06,67.150002,68.260002,66.889999,68.019997,66.883530,5845500
2023-01-09,67.669998,68.330002,67.220001,67.239998,66.116570,4132700
2023-01-10,67.019997,67.470001,67.000000,67.309998,66.185394,3560600
2023-01-11,67.570000,67.820000,66.940002,67.570000,66.441055,4928700
2023-01-12,67.410004,67.529999,66.559998,66.760002,65.644592,4945800
2023-01-13,66.589996,67.110001,66.220001,67.059998,65.939575,4712700
2023-01-17,67.180000,67.500000,66.930000,67.019997,65.900238,6245300
2023-01-18,66.730003,66.839996,64.430000,64.570000,63.491177,6751700
2023-01-19,64.410004,64.809998,63.750000,63.840000,62.773373,5933700
2023-01-20,63.759998,64.040001,63.259998,64.040001,62.970036,7524300
2023-01-23,64.129997,64.779999,63.919998,64.360001,63.284687,6108900
2023-01-24,64.400002,65.010002,63.759998,64.839996,63.756664,5025000
2023-01-25,64.940002,65.019997,64.080002,65.000000,63.913990,4505600
2023-01-26,64.849998,64.849998,64.279999,64.519997,63.442009,5051500
2023-01-27,64.449997,64.949997,64.059998,64.720001,63.638672,7141800
2023-01-30,64.790001,65.440002,64.410004,64.839996,63.756664,7920700
2023-01-31,64.980003,65.480003,64.720001,65.440002,64.346642,5938700
2023-02-01,65.660004,67.129997,65.440002,66.730003,65.615089,8004500
2023-02-02,66.250000,66.790001,65.800003,66.660004,65.546265,6776200
2023-02-03,66.820000,66.870003,65.519997,65.910004,64.808792,6271300
2023-02-06,65.910004,66.290001,65.650002,66.169998,65.064438,4852700
2023-02-07,65.680000,65.680000,64.120003,65.080002,63.992664,8080500
2023-02-08,64.750000,64.989998,64.430000,64.790001,63.707497,4792500
2023-02-09,65.180000,65.370003,64.220001,64.290001,63.215855,4150000
2023-02-10,64.290001,65.580002,64.110001,65.500000,64.405640,5509500
2023-02-13,65.769997,66.739998,65.769997,66.269997,65.162773,5588200
2023-02-14,66.389999,66.410004,65.279999,65.660004,64.562973,5053000
2023-02-15,65.620003,65.699997,65.169998,65.690002,64.592461,3746400
2023-02-16,64.989998,65.760002,64.430000,65.680000,64.582626,6419600
2023-02-17,65.769997,67.029999,65.620003,66.849998,65.733078,7339800
2023-02-21,66.699997,66.940002,65.750000,66.599998,65.487267,6742100
2023-02-22,66.669998,67.440002,66.070000,66.230003,65.123444,5358300
2023-02-23,66.410004,66.550003,65.650002,66.070000,64.966118,4637300
2023-02-24,65.730003,65.779999,65.019997,65.550003,64.454803,5240300
2023-02-27,66.010002,66.290001,65.519997,65.639999,64.543304,3328900
2023-02-28,65.440002,65.629997,65.000000,65.180000,64.090988,5597000
2023-03-01,64.980003,64.980003,63.820000,64.190002,63.117527,5115900
2023-03-02,64.290001,65.529999,64.070000,65.360001,64.267982,6635100
2023-03-03,65.269997,65.949997,64.629997,65.709999,64.612137,5641200
2023-03-06,65.660004,66.080002,65.550003,65.680000,64.582626,3878900
2023-03-07,65.790001,65.790001,64.389999,64.809998,63.727169,4850700
2023-03-08,64.699997,65.239998,64.599998,65.089996,64.002487,3015400
2023-03-09,65.440002,65.699997,64.470001,64.760002,63.678005,4065900
2023-03-10,65.010002,65.510002,64.739998,64.900002,63.815670,5744800
2023-03-13,65.019997,66.940002,65.019997,65.540001,64.444969,11336500
2023-03-14,65.580002,66.389999,65.279999,66.290001,65.182442,7653600
2023-03-15,65.639999,66.599998,65.070000,66.400002,65.290604,8512800
2023-03-16,66.379997,67.040001,65.739998,66.940002,65.821587,7079900
2023-03-17,66.779999,66.910004,65.830002,66.400002,65.290604,13634200
2023-03-20,66.650002,67.739998,66.599998,67.730003,66.598381,8081300
2023-03-21,67.809998,67.930000,67.120003,67.830002,66.696709,8566100
2023-03-22,68.000000,68.430000,67.330002,67.360001,66.234566,6989600
2023-03-23,67.209999,67.769997,67.000000,67.199997,66.077225,6043900
2023-03-24,67.480003,69.099998,67.480003,69.040001,67.886497,7200600
2023-03-27,69.199997,69.750000,69.129997,69.160004,68.004494,6253800
2023-03-28,69.209999,70.059998,69.160004,69.589996,68.427299,5725900
2023-03-29,70.029999,70.389999,70.029999,70.370003,69.194275,4833500
2023-03-30,70.019997,70.220001,69.419998,69.580002,68.793854,7116000
2023-03-31,69.940002,70.019997,69.459999,69.720001,68.932266,7037300
2023-04-03,69.459999,70.610001,68.959999,70.220001,69.426620,5755700
2023-04-04,70.120003,70.650002,70.029999,70.519997,69.723228,4397700
2023-04-05,70.940002,71.599998,70.849998,71.400002,70.593285,5789300
2023-04-06,71.660004,71.849998,70.860001,71.050003,70.247246,5024100
2023-04-10,70.720001,70.809998,69.750000,70.529999,69.733116,4965500
2023-04-11,70.459999,70.739998,70.220001,70.309998,69.515602,5060100
2023-04-12,70.360001,70.690002,70.010002,70.209999,69.416733,6794200
2023-04-13,70.300003,70.540001,69.720001,70.440002,69.644135,5410000
2023-04-14,70.129997,70.360001,69.680000,69.809998,69.021248,4423600
2023-04-17,70.040001,70.349998,69.709999,70.260002,69.466171,5178500
2023-04-18,70.220001,70.620003,69.930000,70.500000,69.703461,3782300
2023-04-19,70.650002,70.730003,70.239998,70.360001,69.565033,4785100
2023-04-20,70.279999,71.260002,70.279999,71.029999,70.227463,4808000
2023-04-21,71.239998,71.529999,70.820000,71.320000,70.514191,4546000
2023-04-24,71.349998,71.889999,71.300003,71.809998,70.998650,4203400
2023-04-25,71.809998,72.629997,71.769997,72.500000,71.680855,5980400
2023-04-26,71.709999,72.470001,71.589996,72.330002,71.512787,5877200
2023-04-27,72.389999,73.889999,72.180000,73.820000,72.985947,7665100
