Date,Open,High,Low,Close,Adj Close,Volume
2022-10-28,35.700001,36.639999,35.570000,36.580002,34.526497,6883500
2022-10-31,36.529999,36.810001,36.230000,36.500000,34.450981,9705800
2022-11-01,36.660000,36.700001,36.070000,36.259998,34.224457,5473100
2022-11-02,36.810001,37.000000,35.790001,35.810001,33.799717,8126300
2022-11-03,35.560001,35.939999,35.139999,35.740002,33.733650,5609800
2022-11-04,36.099998,37.130001,35.930000,37.070000,34.988987,7478700
2022-11-07,37.770000,39.130001,37.700001,38.590000,36.423656,12631400
2022-11-08,38.509998,39.509998,37.779999,38.290001,36.140499,8082900
2022-11-09,38.080002,38.139999,36.849998,36.889999,34.819092,6830500
2022-11-10,38.020000,38.529999,37.580002,38.490002,36.329269,8825000
2022-11-11,40.389999,41.570000,39.400002,41.259998,38.943771,13101300
2022-11-14,40.799999,41.540001,40.400002,40.540001,38.714577,8301900
2022-11-15,41.000000,41.580002,40.250000,40.650002,38.819622,6767500
2022-11-16,40.759998,41.130001,40.259998,40.389999,38.571327,4833200
2022-11-17,39.759998,40.369999,39.599998,40.130001,38.323036,5910300
2022-11-18,40.869999,40.950001,39.259998,39.750000,37.960148,6945100
2022-11-21,39.830002,40.660000,39.610001,40.590000,38.762325,5107800
2022-11-22,41.480000,41.840000,41.110001,41.790001,39.908291,5697300
2022-11-23,41.599998,41.939999,41.500000,41.759998,39.879639,3889500
2022-11-25,41.669998,41.970001,41.419998,41.660000,39.784142,2225500
2022-11-28,41.430000,41.660000,40.639999,40.810001,38.972420,4687900
2022-11-29,40.900002,41.209999,40.630001,41.080002,39.230263,3213600
2022-11-30,41.310001,41.740002,40.520000,41.500000,39.631348,7591800
2022-12-01,41.509998,42.029999,41.060001,41.310001,39.449905,4511400
2022-12-02,40.990002,41.630001,40.849998,41.480000,39.612247,4857600
2022-12-05,41.360001,41.419998,40.820000,41.209999,39.354404,4501800
2022-12-06,41.279999,41.400002,40.410000,40.590000,38.762325,4326300
2022-12-07,40.410000,40.970001,40.310001,40.650002,38.819622,3775600
2022-12-08,40.639999,40.970001,40.400002,40.900002,39.058365,3587900
2022-12-09,40.779999,40.919998,40.400002,40.430000,38.609528,7710800
2022-12-12,40.599998,41.060001,40.240002,41.060001,39.211163,6156800
