Date,Open,High,Low,Close,Adj Close,Volume
2022-10-28,86.089996,87.418999,84.190002,86.250000,86.250000,16005700
2022-10-31,85.510002,86.250000,82.470001,83.580002,83.580002,17709500
2022-11-01,85.000000,86.139999,83.055000,83.110001,83.110001,10269700
2022-11-02,83.110001,84.220001,79.389999,79.449997,79.449997,13037400
2022-11-03,78.150002,78.720001,75.290001,76.550003,76.550003,26962900
2022-11-04,75.000000,75.309998,71.167999,75.180000,75.180000,41464900
2022-11-07,76.529999,78.180000,76.120003,77.660004,77.660004,18061500
2022-11-08,78.150002,83.230003,78.050003,81.129997,81.129997,19481300
2022-11-09,80.019997,80.250000,78.089996,78.680000,78.680000,14327600
2022-11-10,84.110001,86.900002,83.110001,86.800003,86.800003,20122100
2022-11-11,86.519997,92.000000,86.459999,91.029999,91.029999,19916700
2022-11-14,90.160004,91.370003,88.919998,89.510002,89.510002,10944100
2022-11-15,92.489998,92.620003,89.279999,89.860001,89.860001,14515700
2022-11-16,89.620003,89.709999,85.480003,87.040001,87.040001,17049800
2022-11-17,84.614998,87.339996,83.510002,85.639999,85.639999,11250100
2022-11-18,86.860001,87.279999,84.430000,84.919998,84.919998,9371700
2022-11-21,84.260002,84.794998,80.570000,80.629997,80.629997,13839700
2022-11-22,80.139999,80.160004,76.050003,79.910004,79.910004,17402600
2022-11-23,79.519997,80.989998,78.735001,80.750000,80.750000,8851700
2022-11-25,80.599998,80.750000,79.416000,80.080002,80.080002,4634500
2022-11-28,79.930000,82.919998,79.639999,79.930000,79.930000,11282600
2022-11-29,79.230003,80.750000,77.260002,77.639999,77.639999,15491100
2022-11-30,77.699997,79.110001,75.320000,78.410004,78.410004,25747300
2022-12-01,79.110001,80.746002,78.139999,78.529999,78.529999,15189000
2022-12-02,76.820000,77.059998,74.519997,74.660004,74.660004,24238400
2022-12-05,74.010002,75.489998,72.824997,73.620003,73.620003,18317200
2022-12-06,73.379997,73.839996,71.349998,72.230003,72.230003,14692600
2022-12-07,71.680000,75.339996,71.010002,74.419998,74.419998,24695600
2022-12-08,75.089996,75.860001,73.790001,74.220001,74.220001,13151100
2022-12-09,73.949997,74.589996,73.339996,73.570000,73.570000,11781600
2022-12-12,73.135002,74.065002,72.800003,73.800003,73.800003,13652800
2022-12-13,77.040001,77.809998,73.099998,73.699997,73.699997,20069600
2022-12-14,73.699997,74.334999,71.589996,72.629997,72.629997,18298800
2022-12-15,71.290001,71.660004,69.440002,69.769997,69.769997,17639900
2022-12-16,69.400002,70.860001,68.449997,69.260002,69.260002,25735200
2022-12-19,69.059998,69.599998,67.750000,68.949997,68.949997,15330000
2022-12-20,68.385002,70.129997,68.129997,68.760002,68.760002,9470900
2022-12-21,68.809998,70.190002,68.070000,69.209999,69.209999,13861600
2022-12-22,68.540001,68.818001,66.385002,68.570000,68.570000,16488200
2022-12-23,68.050003,69.250000,67.709999,69.029999,69.029999,9990400
2022-12-27,68.959999,69.239998,67.680000,68.330002,68.330002,10323800
2022-12-28,68.120003,69.470001,67.292000,67.550003,67.550003,8897600
2022-12-29,68.389999,70.739998,68.220001,70.559998,70.559998,13143000
2022-12-30,69.480003,71.260002,69.059998,71.220001,71.220001,10175700
2023-01-03,73.690002,75.260002,73.379997,74.580002,74.580002,27974200
2023-01-04,76.110001,78.480003,75.430000,77.690002,77.690002,19144700
2023-01-05,77.300003,77.320000,75.650002,76.269997,76.269997,11113800
2023-01-06,76.769997,77.059998,73.949997,76.480003,76.480003,14167900
2023-01-09,77.000000,78.764999,76.529999,77.080002,77.080002,12966100
2023-01-10,76.900002,78.019997,76.500000,77.919998,77.919998,10436000
2023-01-11,78.669998,79.190002,77.820000,78.540001,78.540001,10640400
2023-01-12,79.010002,80.300003,77.099998,79.779999,79.779999,9381900
2023-01-13,78.525002,79.808998,78.029999,79.480003,79.480003,8624700
2023-01-17,80.139999,80.665001,78.879997,80.180000,80.180000,11261800
2023-01-18,79.800003,80.750000,77.121002,77.309998,77.309998,13601900
2023-01-19,76.261002,77.419998,75.959999,76.750000,76.750000,10023400
2023-01-20,77.012001,79.099998,75.900002,79.089996,79.089996,12193200
2023-01-23,77.830002,79.720001,76.660004,79.500000,79.500000,17407300
2023-01-24,79.379997,80.389999,78.110001,79.580002,79.580002,9491300
2023-01-25,78.559998,79.550003,77.300003,79.099998,79.099998,9463400
2023-01-26,80.080002,80.900002,78.556000,80.809998,80.809998,10566000
2023-01-27,80.559998,82.535004,80.320000,81.830002,81.830002,10889100
2023-01-30,80.870003,81.360001,79.535004,79.639999,79.639999,10301000
2023-01-31,79.699997,82.470001,79.610001,81.489998,81.489998,15730300
2023-02-01,81.339996,83.599998,79.580002,82.910004,82.910004,13221600
2023-02-02,86.720001,88.625000,84.650002,86.959999,86.959999,16906600
2023-02-03,85.389999,87.839996,85.199997,85.519997,85.519997,14786900
2023-02-06,83.330002,83.800003,82.135002,82.330002,82.330002,14175900
2023-02-07,82.059998,83.669998,80.822998,83.230003,83.230003,13520800
2023-02-08,82.349998,82.610001,79.620003,79.720001,79.720001,13569300
2023-02-09,81.730003,81.800003,78.095001,78.419998,78.419998,25473900
2023-02-10,79.370003,82.849998,78.599998,80.800003,80.800003,37521000
2023-02-13,80.650002,80.709999,78.440002,79.449997,79.449997,15898500
2023-02-14,79.000000,79.373001,76.300003,77.260002,77.260002,18802000
2023-02-15,76.529999,78.790001,76.050003,77.910004,77.910004,14494600
2023-02-16,76.870003,78.720001,76.540001,76.730003,76.730003,11461800
2023-02-17,76.199997,76.330002,73.589996,74.660004,74.660004,15855700
2023-02-21,73.709999,75.570000,73.681999,75.239998,75.239998,14537400
2023-02-22,75.360001,76.279999,74.885002,75.480003,75.480003,9526700
2023-02-23,75.889999,76.279999,73.625999,75.190002,75.190002,9292000
2023-02-24,73.500000,74.029999,72.980003,73.550003,73.550003,12317700
2023-02-27,74.320000,74.565002,73.459999,73.769997,73.769997,8579300
2023-02-28,73.529999,74.339996,73.129997,73.599998,73.599998,8607400
2023-03-01,73.629997,74.220001,73.250000,73.820000,73.820000,7699600
2023-03-02,72.624001,74.370003,72.599998,74.099998,74.099998,7729100
2023-03-03,74.160004,76.320000,74.089996,76.290001,76.290001,10040000
2023-03-06,76.940002,77.760002,76.360001,76.779999,76.779999,9608600
2023-03-07,76.540001,77.379997,74.790001,74.910004,74.910004,9680400
2023-03-08,75.160004,76.199997,74.349998,75.839996,75.839996,9467900
2023-03-09,76.959999,79.264999,75.724998,75.930000,75.930000,17398200
2023-03-10,75.940002,75.940002,73.099998,73.430000,73.430000,13123800
2023-03-13,72.622002,73.970001,71.085999,72.610001,72.610001,14049000
2023-03-14,74.074997,74.669998,72.675003,73.239998,73.239998,12491500
2023-03-15,72.110001,73.940002,71.769997,73.910004,73.910004,10548700
2023-03-16,73.434998,74.504997,72.519997,74.349998,74.349998,11641700
2023-03-17,73.949997,75.065002,72.477997,72.989998,72.989998,27210400
2023-03-20,73.000000,74.139999,72.019997,73.209999,73.209999,16888500
2023-03-21,74.139999,76.839996,74.070000,76.720001,76.720001,12327600
2023-03-22,76.860001,77.114998,74.239998,74.339996,74.339996,11641300
2023-03-23,72.949997,74.510002,71.709999,72.559998,72.559998,18567600
2023-03-24,71.919998,73.900002,71.529999,73.879997,73.879997,9176200
2023-03-27,74.815002,75.169998,73.180000,73.300003,73.300003,11908900
2023-03-28,73.099998,73.589996,71.860001,72.699997,72.699997,9252400
2023-03-29,73.209999,74.300003,73.000000,74.180000,74.180000,8746700
2023-03-30,74.930000,75.180000,73.900002,74.389999,74.389999,8429800
2023-03-31,74.510002,76.029999,74.120003,75.940002,75.940002,8378600
2023-04-03,75.625000,75.919998,74.705002,75.290001,75.290001,8911700
2023-04-04,75.459999,75.690002,74.730003,75.260002,75.260002,8949100
2023-04-05,75.110001,75.110001,73.114998,73.610001,73.610001,10812700
2023-04-06,73.269997,75.000000,72.279999,74.959999,74.959999,10524500
2023-04-10,74.459999,74.855003,73.459999,74.519997,74.519997,7591800
2023-04-11,76.029999,76.440002,73.209999,73.580002,73.580002,14190900
2023-04-12,73.940002,75.699997,73.349998,73.500000,73.500000,10422300
2023-04-13,73.709999,75.559998,73.559998,75.519997,75.519997,8724100
